chr	edit_id	DSN-seq	Osa_DSN_rep1	Osa_DSN_rep2	Osa_DSN_rep3	Osa_Ribo-off_rep1	Osa_Ribo-off_rep2	Osa_Ribo-off_rep3	Ribo-off-seq
Mt	rps2_mt 745 CT	49.0562564361634	41.1669537571608	57.7080155007803	47.6859506834623	73.0397278296275	47.0099801600255	53.0313390390541	57.4527940290366
Mt	rps2_mt 769 CT	49.2887505424959	38.9615812344558	61.102604647885	47.0047228165557	72.4310634310473	46.4223554080252	53.0313390390541	57.0619586955058
Mt	rps2_mt 776 CT	48.8237623298309	37.4913328859858	61.102604647885	47.0047228165557	69.9964058367264	39.3708583840214	50.2105231327214	52.9581876934317
Mt	rps3_mt 1143 CT	1144.10349726237	1050.49244498184	987.825441807475	1387.66116488875	59.6491110608625	38.783233632021	72.2128872021162	57.0619586955058
Mt	rps3_mt 1286 CT	657.260838602057	612.358437137768	592.016347255064	764.33766666921	77.9090430182694	61.1129742080332	97.0360671778436	78.948737373234
Mt	rps3_mt 1513 CT	507.069645911244	451.366242980299	463.021959665084	602.886662212345	27.3898979361103	13.5153692960073	23.1306904319278	21.300525677432
Mt	rps3_mt 1526 CT	506.604657698578	463.128229768059	456.911699200296	596.755611410185	23.7379115446289	14.1029940480077	23.1306904319278	20.3234373436048
Mt	rps3_mt 1544 CT	519.391833546868	474.89021655582	482.031658888871	598.118067143998	23.7379115446289	13.5153692960073	23.1306904319278	20.1280196768394
Mt	rps3_mt 1558 CT	496.839905232612	451.366242980299	460.985206176822	574.956319669174	23.7379115446289	12.3401197920067	22.5665272506613	19.5417666765431
Mt	rps3_mt 171 CT	567.983101770366	602.801822872712	467.09546664161	636.948055557675	350.590693582212	151.019561264082	279.260774726934	259.514661464492
Mt	rps3_mt 503 CT	219.706930484239	184.516167732989	190.096992237865	282.028336899334	55.9971246693811	37.6079841280204	60.365460395519	51.3948463593083
Mt	rps3_mt 58 CT	531.481527076159	678.519612818919	372.046970522678	555.200711528882	234.335793453388	102.834331600056	186.738012999222	174.117141087999
Mt	rps3_mt 64 CT	536.596397415475	676.314240296214	376.120477499203	568.144041000108	256.856376200857	104.009581104056	199.149602987086	186.03761876069
Mt	rps3_mt 644 CT	368.968146749722	330.070754231522	329.954065098579	444.160569223106	107.12493415012	64.6387227200351	83.4961508274469	84.811267376197
Mt	rps3_mt 69 CT	557.753361091735	691.016723780914	390.377751917043	602.205434345438	258.682369396597	105.772455360057	202.534582074685	188.382630761875
Mt	rps3_mt 92 CT	510.324563399899	583.688594342602	380.87290230515	572.231408201548	276.942301354004	109.298203872059	217.766987968882	200.693943768097
Mt	rps3_mt 956 CT	670.513002663011	639.558031584463	583.869333302013	786.136958410221	24.9552403417894	7.05149702400383	16.924895437996	16.2196663415308
Mt	rps4_mt 1013 CT	113.224629783941	143.349213975828	99.8009209248789	98.7780407014576	35.3025351176533	10.5772455360057	19.7457113443286	21.6913610109628
Mt	rps4_mt 1022 CT	96.0200659153341	124.971109619953	82.8279751893553	82.4285718956991	28.6072267332708	9.98962078400542	18.6173849817956	18.9555136762468
Mt	rps4_mt 1027 CT	60.6809617527898	74.9826657719715	54.3134263536756	53.8170014856217	19.4772607545673	5.87624752000319	6.20579499393186	10.3571363385678
Mt	rps4_mt 164 CT	224.124318504557	258.763709330725	194.17049921439	222.080284611553	177.121339986847	78.7417167680427	109.447657165707	120.963535727802
Mt	rps4_mt 261 CT	187.390249704018	188.926912778399	170.408375184657	203.005904338168	166.774045210983	88.1437128000478	89.1377826401122	113.733082057481
Mt	rps4_mt 278 CT	172.510626898736	181.575671036049	158.866772084501	177.800473262624	153.992092840798	89.9065870560488	80.6753349211142	107.284299054221
Mt	rps4_mt 290 CT	193.202602362331	206.569892960039	168.371621696394	205.730815805794	205.728566720118	115.762076144063	104.934351715575	140.896137737876
Mt	rps4_mt 335 CT	199.479943233309	233.769487406735	142.572744178398	224.805196079179	236.770451047709	113.411577136062	110.011820346974	151.83952707674
Mt	rps4_mt 38 CT	132.521640609541	155.111200763588	107.94793487793	136.245573381321	85.2130158012321	34.0822356160185	62.6221131205851	60.3840590305181
Mt	rps4_mt 482 CT	1087.37493531723	1238.684233586	925.365001500748	1109.72019519086	314.679494065979	147.49381275208	164.735648929828	207.142726771357
Mt	rps4_mt 49 CT	128.104252589223	141.878965627358	108.626852707351	134.883117647508	101.646954562898	36.4327346240198	75.5978662897154	70.9366130358514
Mt	rps4_mt 549 CT	1299.4095602925	1534.93927580271	1049.60696428478	1331.80047980241	283.637609738387	92.25708606405	140.476632135367	170.404205419456
Mt	rps4_mt 858 CT	764.673115727685	896.851492566718	613.741717796534	793.630464946194	80.3437006125903	33.4946108640182	46.2613808638557	52.9581876934317
Mt	rps4_mt 867 CT	764.20812751502	897.586616740953	613.741717796534	791.586781345474	80.3437006125903	34.0822356160185	46.2613808638557	53.1536053601972
Mt	rps4_mt 897 CT	231.79662401353	270.525696118486	186.70240309076	241.154664884938	51.1278094807393	17.6287425600096	27.0798327007936	31.6576620159998
Mt	rps4_mt 906 CT	228.541706524875	267.585199421545	183.307813943655	237.748525550405	50.519145082159	17.0411178080092	25.9515063382605	30.8759913489381
Mt	rps4_mt 926 CT	208.77970748661	243.32610167179	170.408375184657	215.268005942487	41.3891791034556	12.927744544007	22.0023640693948	25.2088790127406
Mt	rps4_mt 937 CT	205.757284104287	236.709984103675	169.050539525815	213.905550208674	38.9545215091347	13.5153692960073	22.5665272506613	24.8180436792097
Mt	rps4_mt 962 CT	210.872154443603	239.650480800615	177.876471308288	217.311689543207	39.5631859077149	12.927744544007	23.1306904319278	25.0134613459751
Mt	rps7_mt 141 CT	291.315115234658	382.999694776443	299.402762774637	198.237309269822	91.9083241856146	60.5253494560328	39.4914226886573	63.3153240319996
Mt	rps7_mt 277 CT	270.623139771063	338.157120148107	289.218995333323	189.381347000036	55.3884602708009	30.5564871040166	24.2590167944609	36.3476860183701
Mt	rps7_mt 332 CT	268.763186920402	330.070754231522	293.292502309848	187.337663399316	51.7364738793195	30.5564871040166	24.2590167944609	35.1751800177775
Pt	atpA_pt 1148 CT	1603.97683958811	1258.53258629035	1824.9311254835	1702.3884393996	1723.73757677921	2090.76886761713	1731.41680330699	1848.45570993421
Pt	matK_pt 1258 CT	320.376878526224	173.489305119464	543.134263536756	232.979930482059	508.234772814492	1504.31936512082	568.112323535399	860.228569101426
Pt	ndhA_pt 1070 CT	76.0255727707367	63.9558031584463	96.4063317777742	66.7603309568472	139.992811673453	172.761677088094	116.217615340906	142.654896738764
Pt	ndhA_pt 473 CT	204.827307678957	174.959553467934	289.897913162743	147.145219251827	290.332918122769	323.193613600175	195.764623899487	268.503874135702
Pt	ndhA_pt 563 CT	215.289542463921	198.483527043454	274.282803086062	171.669422460464	261.725691389499	255.029142368138	164.735648929828	225.902822780838
Pt	ndhB_pt 1481 CT	179.950438301377	171.283932596759	139.857072860715	228.211335413712	742.57056626788	851.468265648462	648.787658456513	746.30006937718
Pt	ndhB_pt 467 CT	1395.66212031417	990.212262694565	1735.99288982936	1429.89729263696	872.824747564049	1381.50579195275	916.201006376849	1057.01415953421
Pt	ndhB_pt 586 CT	1535.15858411368	1132.82635249616	1849.37216734265	1592.71075282764	870.998754368308	1467.2990057448	1070.21755486261	1138.30790890863
Pt	ndhB_pt 611 CT	1602.11688673745	1204.86852157119	1889.42831927849	1681.95160339241	887.432693129974	1499.03074235281	1083.75747121301	1158.826763919
Pt	ndhB_pt 704 CT	509.627081080901	406.523668351963	560.10720927228	554.519483661976	1149.76704891805	1811.05948566498	1341.01588187055	1435.92901539239
Pt	ndhB_pt 737 CT	511.254539825229	388.145563996088	604.236868184641	532.038964054058	1328.10571770206	2194.19082396919	1570.63029664603	1700.13370085925
Pt	ndhB_pt 830 CT	457.548401262415	305.811656481766	583.190415472592	472.090911766277	952.559783778059	1424.40239884877	1061.75510714361	1147.29712157984
Pt	ndhB_pt 836 CT	430.579084927842	275.671565338131	550.602359660386	453.697759359798	860.042795193864	1262.21796729668	938.203370446244	1020.86189118261
Pt	ndhC_pt 13 CT	123.919358675237	88.9500250824368	139.857072860715	140.33294058276	152.774764043638	225.060280016122	164.735648929828	180.956759424789
Pt	ndhD_pt 878 CT	86.0228193430354	77.9231624689116	116.773866660403	62.6729637554076	101.038290164318	199.792415680108	98.7285567216432	133.079431067258
Pt	ndhF_pt 246 CT	76.9555491960668	59.5450581130362	105.911181389667	64.0354194892208	46.8671586906777	44.0718564000239	49.0821967701884	46.704822356938
Pt	ndhF_pt 62 CT	24.4118811649154	19.8483527043454	32.5880558122054	20.4368360071981	15.2166099645057	23.5049900800127	18.053221800529	18.9555136762468
Pt	ndhG_pt -9 CT	53.2411503501489	33.8157120148107	69.2496186009364	55.1794572194349	13.390616768765	16.4534930560089	7.33412135646493	12.3113130062221
Pt	ndhG_pt 347 CT	152.516133754138	100.712011870197	179.91322479655	173.031878194277	121.124215317466	170.411178080092	123.551736697371	138.355708069925
Pt	psbL_pt 111 CT	124.849335100568	90.4202734309069	124.920880613454	156.682409388519	455.889634536592	539.439522336293	429.892344125098	474.669512573231
Pt	rpl2_pt 2 CT	1951.78802266157	1199.72265235154	2956.00822929879	1641.07793137801	28.6072267332708	81.092215776044	34.978117238525	48.2681636910614
Pt	rpoA_pt 527 CT	919.746684651481	563.105117464022	1342.22054876521	826.329402557711	177.121339986847	371.966468016202	194.072134355687	247.789601458566
Pt	rpoB_pt 1809 CT	329.21165456686	290.374048822831	474.56356276524	219.355373143927	23.7379115446289	15.2782435520083	14.6682427129299	17.7830076756542
Pt	rpoB_pt 467 CT	336.418971863168	288.903800474361	444.691178270719	271.809918895735	106.51626975154	97.5457088320529	73.9053767459158	92.2371387132833
Pt	rpoB_pt 545 CT	523.111739248188	469.00922316194	678.917829420945	416.911454546842	116.254900128824	121.050698912066	82.3678244649138	106.111793053629
Pt	rpoB_pt 560 CT	582.16524225665	521.938163706861	736.625844921725	482.990557636782	119.298222121725	133.390818704072	89.7019458213787	113.733082057481
Pt	rpoC1_pt 123 CT	86.7203016620329	65.4260515069163	124.241962784033	68.804014557567	17.6512675588267	13.5153692960073	10.7191004440641	13.8746543403456
Pt	rpoC2_pt 4106 CT	800.012219890229	515.322046138746	1200.32672241623	662.153486633219	402.935831860112	847.35489238446	399.991695517972	549.709896611157
Pt	rps14_pt 80 CT	8451.16076518739	6555.83738582786	5608.54018884643	13059.8194364665	34882.5566826329	45017.3446259924	32987.1853718354	37596.4049090012
Pt	rps2_pt 134 CT	3171.68459858835	1798.11373017885	4847.47330206555	2763.06022817319	192.946614349933	490.666667920266	261.771716107671	315.794949492936
Pt	rps3_pt 30 CT	1020.88162090613	639.558031584463	1600.88824177459	792.268009212381	49.3018162849986	132.803193952072	51.3388494952545	77.7762313726414
Pt	rps8_pt 182 CT	3298.16139243324	1836.34018723907	5237.17213615317	2707.19954308685	105.90760535296	184.5141721281	109.447657165707	133.274848734024
Pt	ycf3_pt 185 CT	19249.1170396953	14982.5657950838	23656.2128483434	18780.7710627482	614.142378167452	1095.92016248059	639.196884374982	783.038590729081
